"id_room","title","source_id","dating_original","dating_start","dating_end","room_functions","iconclasses","iconclassses_level_0","iconclassses_level_1"
"4220","Das Münzkabinett","ffba6493-0237-4790-861e-8c8b20b7a55a","1712-1713","1712","1713","GALLERIES_DISPLAY_SPACES","25B1,25B2,25B3,25B4","2,2,2,2","25,25,25,25"
"4221","Bacchus-Zimmer","12e9aec6-c676-4ca3-b9e7-2d8a488faf3e","Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,,,"25F23(PANTHER)(+351),25G21,26A,41A7751,41C32,41C711,92D1916,92L17,92L18(VINE)","2,2,2,4,4,4,9,9,9","25,25,26,41,41,41,92,92,92"
"4222","Schlosskapelle","181801c7-3281-430f-9992-f25f42ba5dc0","Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,,"ROYAL_CHAPELS_ROOMS","11B11,11B32,11C13,11C2,11D121,11D322(+0),11D334,11E1,11E1(+2),11E1(+3),11F,11G,11G184,11G1911,11G21,11H(IGNATIUS),11H(JOHN)35,11P3111,11P31111,11P3113,11P31131,11Q121,11Q21,11QQ14,11U1,22C32,24B3,24E1(+0),24F2,25G3(Laurel)(+22),25G3(PALM-TREE)(+22),25G41(LILY),26A,26E2(+0),31E4,41A3281,41A421,42E33,44B1,44B191,44B192,44B196(+0),45B,45C221,47D8(AXE),48C1612,48C7312,48C7322,48C7352,49LL71,49M32,49MM32,73A523,73B13,73B281,73C71242,73D36,73D6,73D76(+2),73D82(CROSS),73D82(CROWN OF THORNS),73D9,73E133(+3),73E425,73E5","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7","11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,22,24,24,24,25,25,25,26,26,26,26,26,31,41,41,41,42,42,44,44,44,44,44,45,45,47,48,48,48,48,49,49,49,49,73,73,73,73,73,73,73,73,73,73,73,73,73,73"
"4223","Jupiter-Zimmer","33b35d2f-60f4-41a2-a791-71c018a8f264","Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,,"BEDROOMS","26A,92BB121","2,9","26,92"
"4224","Winter-Zimmer","8bfbedee-07c9-42dc-942e-f77bc3ec6d1a","Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,,,"23D41,25G22(RADISH),25G22(TURNIP),25G3(+221),26A,41D283,48C7341,48C7351,92B11221,92D1916","2,2,2,2,2,4,4,4,9,9","23,25,25,25,26,41,48,48,92,92"
"4225","Ceres-Zimmer","adfda09c-179f-41b3-8b49-aa96e3116c45","Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,,,"25G21,25G3(Laurel)(+22),26A,41A7751,41B32,43A433,92D1916,92M17,92M18(CORN-SHEAF),92M18(SICKLE)","2,2,2,4,4,4,9,9,9,9","25,25,26,41,41,43,92,92,92,92"
"4226","Flora-Zimmer","bf4acb66-839e-454c-8829-eb8bf8cbd31f","Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,,,"25F32(SWALLOW),25G41(Rose),25G4111,25H11,26A,41A7751,49LL71,92D1916,96A237","2,2,2,2,2,2,4,4,4,9,9","25,25,25,25,25,26,41,49,49,92,96"
"4227","Diana-Zimmer","ff11d823-c4a8-4be5-adc4-9432017dbc89","Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,,"BEDROOMS","26A,43C1147,43C11482,44BB1911,45C11(SPEAR),45C15(BOW AND ARROW)(+0),45C15(BOW),48CC7352,92C37,92C38(MOON),92D1916","2,2,2,4,4,4,4,4,4,4,9,9,9,9","26,26,26,43,43,44,45,45,45,48,92,92,92,92"
"4228","","2a8e817c-a3d4-4fff-ae92-59551e818189",,,,,"11M33,11P3121,44B61,47H312,49C3,96A5(FIDES),96A5(SPES)","1,1,4,4,4,9,9","11,11,44,47,49,96,96"
"4229","","e188baf5-abf7-4fef-bc0b-15c380293838",,,,,"11D13124,71C131,96A5(VIRTUS)","1,7,9","11,71,96"
"4230","Großer Saal","8acf8caf-0277-4500-9b6b-02c137a53ac3","1715-1719","1715","1719","MAIN_HALLS",,,
"4231","Vorzimmer der Fürstin","38c5187c-8651-4edc-922e-0d5acdfb9c95",,,,"ANTEROOMS","25H15,43C11,43C114,43C1147,45C14(JAVELIN),46C131,46C13141,92D18,94L8(CLUB),94N32,94N322,95A(CEPHALUS)21,95A(CEPHALUS)214","2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9","25,25,25,43,43,43,43,43,43,43,45,46,46,46,46,92,94,94,94,95,95"
"4232","Gemach der Fürstin","4f62d2e6-21a2-4e84-8c96-b90aa893861f",,,,"BEDROOMS,PRESENCE_CHAMBERS","23A1,23A411,24A6,25HH112,31A27631,41D2332,47I15(SCYTHE),52A6,52CC41,92C2,92C281,92C2811","2,2,2,2,2,2,2,2,3,3,4,4,4,4,5,5,5,5,9,9,9,9,9,9","23,23,23,23,24,24,25,25,31,31,41,41,47,47,52,52,52,52,92,92,92,92,92,92"
"4233","Kirchenraum","e75d5dc8-9e1e-4dda-a7a3-bb232484acbf","1748-1750","1748","1750",,"11D,11D123(ANDREWS CROSS),11D3,11H(ANDREAW),11H(BARTHOLOMEW),11H(JAMES THE GREAT),11H(JAMES THE LESS),11H(JOHN),11H(JUDE THADDAEUS),11H(MATTHIAS),11H(PAUL),11H(PETER),11H(PHILIP),11H(SIMON),11H(THOMAS),11I62(AARON),11I62(ABRAHAM),11I62(DANIEL),11I62(EZEKIEL),11I62(ISAIAH),11I62(JEREMIAH),11I62(MOSES),12A52113,22C3111,25F42,31A2553,41A3281,41C321,45C11(SPEAR),45C13(SWORD),45C14(JAVELIN),49L72,49M32,49MM32,71C1313,71C13141,71C27,71C2741,71C3,71D,71E134,71E135,71H115,71O77,71O913,71P522,73A18,73F2534","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7","11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,22,25,31,41,41,45,45,45,49,49,49,49,71,71,71,71,71,71,71,71,71,71,71,71,73,73"
"4234","Herrenzimmer / Decke","778cac90-695e-4f5b-bc5b-33758a5f969a","1700-1705","1700","1705","HALLS","25G3(LAUREL)(+1),45C2,45C221,92B491(+8),92D1916","2,4,4,9,9","25,45,45,92,92"
"4235","Langhaus","72266649-50e1-4a22-ad0c-c5b1cdaef970","15. Jh., 1752–1756","1401","1756","ROYAL_CHAPELS_ROOMS",,,
"4236","Chor","acaba7a8-52bc-4dde-83fd-ce4f014c48ca","1752–1756","1752","1756",,"73E79","7","73"
"4237","Die so genannte Laterne des Standerkers","39dc7643-4958-4070-8589-6c5a2aec9c32","1525-1535","1525","1535","CABINETS_ROOMS","43C11471","4","43"
"4238","Unbekannter Raum","6284ff95-1e3b-4888-ac1c-f8dfa6a4cc05",,,,,,,
"4239","Das ehemalige Haupttreppenhaus","7231cb40-c085-4c66-949c-0f64145c38f7","1697-1700","1697","1700","STAIRWELLS",,,
"4240","Der so genannte Hirschsaal","73f6331b-6406-44fc-a1cb-ee64cd53a4a5","1586-1590","1586","1590","HALLS","25F24(STAG),25F33(Falcon),25F9,25H1,31A2245,31E23621,41A421,41A422,41B4,43C114,46C131,98B(REGULUS, M.A.),98B(SCAEVOLA, C.M.)","2,2,2,2,3,3,4,4,4,4,4,9,9","25,25,25,25,31,31,41,41,41,43,46,98,98"
"4241","Der Raum mit der ""Persianischen Decke""","a979e230-56a6-4307-bf0a-f9e220d16ab6","1585","1585","1585","BEDROOMS","32B,32B33(PERSIANS)(+1),32B33(PERSIANS)(+3)","3,3,3","32,32,32"
"4242","Herz-Kabinett","085a1ed0-fa4a-4ecc-8398-a9a86db60774",,,,,"11R511,25G41,31A22210,31A54611,33C8,41A632,45C15(ARROW),49L73,92D1916(+4),92L41","1,2,3,3,3,4,4,4,4,9,9","11,25,31,31,33,41,45,45,49,92,92"
"4243","Rittersaal","08c40fd7-d121-43a9-94d0-e924ae6aa748",,,,,"14C,24A6,24B,24C1,24C12,24C13,24C14,24C17,24C19,25F35(Peacock),25F36(Swan),25F75(CORAL),25FF62,25G21(APPLE),25G3(LAUREL)(+2),25H13,25HH213,26A,26E2,31A456,34B111,41BB32,41D26611,41D2664,41D2665,41D2666,42E31,43C1147,44B191,44B192,45C11(SPEAR),45C13(SWORD),45C14(LANCE),45C16(CANNON),45C19(SHIELD),45C22,45C221,46A1241(GOLDEN FLEECE)1,46C13161,46C13185,46C13187,48CC7352(+0),49LL71,91B11141,91B1118(SCYTHE),92B17,92B18(EAGLE),92B18(THUNDERBOLT),92B18(THUNDERBOLT)(+0),92B39113,92B39117,92B39118,92B47,92B57,92B58(CADUCEUS),92B58(PETASUS),92C17,92C281,92C371,92C47,92D1,92D18(BOW AND ARROW),92D19164,92D2,92E42,97AA2,97D18","1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9","14,14,14,14,14,14,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,26,26,26,26,31,34,41,41,41,41,41,41,41,41,41,42,43,44,44,44,44,45,45,45,45,45,45,45,45,46,46,46,46,48,49,91,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,97,97"
"4244","Zimmer göttlicher Kinder","0a945fc3-28fc-4589-a387-14cd3d97ea72",,,,,"23U22,24D211(+0),25D421,25F36(Swan),25G3,25G4(IVY),25G41(Rose),25G411,31A22232,31F26,41A646,41A771,41C326,44BB1212,45C13(DAGGER),48C161,92C441,92D161,92D18(BOW AND ARROW),92D18(QUIVER),92L112","2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,9,9,9,9,9","23,24,25,25,25,25,25,25,31,31,41,41,41,44,45,48,92,92,92,92,92"
"4245","Zimmer des Neptun","150e9556-758f-4001-9c6b-caa0ff4e810d",,,,,"25FF27(DOLPHIN),25FF62,31A456,31A4561,44B192,48CC7352(+0),92H178,92H18(TRIDENT),92H191,92I2","2,2,3,3,4,4,9,9,9,9","25,25,31,31,44,48,92,92,92,92"
"4246","Zimmer des Herkules","25fc5e1b-68c2-496e-a1e9-8d371e42017c",,,,,"25F23(LION),25FF,25FF423,47I2111,94L24,94L321,94L322,94L327,94L43,94L68","2,2,2,4,9,9,9,9,9,9","25,25,25,47,94,94,94,94,94,94"
"4247","Kabinett","3cac0e09-f3e2-4bb4-89df-f00331b5039d",,,,,"24D,26A,44BB192,45C11(SPEAR),45C221,45D1,48A9874,48AA98311,48AA9853,48C7341,48C7352,49D5111,92D19164","2,2,4,4,4,4,4,4,4,4,4,4,9","24,26,44,45,45,45,48,48,48,48,48,49,92"
"4248","Zimmer der Venus","3cc2e090-3fb4-4c31-8d28-70c4649e2ab6",,,,,"25G4111,31A511,41A7221,48C24,92C47,92C48(TORCH),92D1916,92L4","2,3,4,4,9,9,9,9","25,31,41,48,92,92,92,92"
"4249","Kabinett","bab5a1e6-c7dc-448b-b83b-8c21999d88e5",,,,,"25F35(Parrot)","2,2","25,25"
"4250","Zimmer der vier Jahreszeiten","c35db61d-de14-47e3-afa5-bda2228ad3fb",,,,,"23D41,23D42,23D43,23D44,25G21(APPLE),25G21(PEAR),25G21(Pumpkin),25G22(TURNIP),25G3(+221),25G3(LAUREL)(+2),25G411,25G4111,26A,41A77,41A775,41C653,44B192,47I1111,47I112,47I1421,47I15(SICKLE),47I4223,48CC7321,92B11221,92B37,92B38(LAUREL),92B38(LYRE),92D1916","2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9","23,23,23,23,25,25,25,25,25,25,25,25,26,26,41,41,41,44,47,47,47,47,47,48,92,92,92,92,92"
"4251","Zimmer der Fama","c815fae4-ac17-4364-95d7-00fff8ddcf67",,,,,"25F23(LION),25F23(WOLF),25F42,25G3(PALM-TREE)(+221),31A3191,31D11221,41B32,41B4(+0),45C13(SWORD),45C22,45C221,46B910(+0),46C131,46C13142,46C13161,47I213,47I2211,47I2271,48C1411,48C7352,49B2521,52AA5,52B5,57AA611,59BB32(+0)","2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5","25,25,25,25,31,31,41,41,45,45,45,46,46,46,46,47,47,47,48,48,49,52,52,57,59"
"4252","Zimmer des Endymion","d1a586d3-7948-45b7-82c0-e31cbb36f439",,,,,"25F23(BEAR),25F23(LION),25F24(CAMEL),25F32(CROW),25F32(RAVEN),25F35(Peacock),25F44,25FF22,25G3,25G3(LAUREL)(+2),25G41,25H13,25HH213,41B32,43C1147,45C15(BOW AND ARROW),45C23,46C13141,47I2111,48CC7321,48CC7322,92B3242,92B38(LAUREL),92B38(LYRE),92C321,92C35,92D1916,92E41,94O51(+0)","2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9","25,25,25,25,25,25,25,25,25,25,25,25,25,25,41,43,45,45,46,47,48,48,48,92,92,92,92,92,92,92,94"
"4253","Zimmer der Künste","f1021805-8604-4157-a702-eb6f1b879362",,,,,"11L52,25F3,25G3(LAUREL)(+2),26A,41A421,41A72111,41A7221,41A76,41B34,41D2664,47D8(CHISEL),47I4223,48C10,48C1423,48C20,48C24,48C25(MALLET),48C510,48C5101,48C520,48C70,48C7352,48C901,48CC7321,48CC7323,49C113(+0),49D511(RULER)(+0),49D5111,49D5112,49E121,49E2514,49L6451,49LL71,49M32,92B58(CADUCEUS),92D1,92D19164,98B(ZEUXIS)51,98C(DEBUTADES)51","1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9","11,25,25,26,41,41,41,41,41,41,47,47,47,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,49,49,49,92,92,92,92,92,92,98,98"
"4254","Zimmer der Tugenden","fa9f7ef8-bedc-48a4-a595-af1479953372",,,,,"11M41,11M42,11M43,11M44,25F23(LION),25G3(LAUREL)(+2),25I153,26A,41C326,41D2666,42E3722(+0),45C11(SPEAR),45C22,45C221,48C161,48C24,48C5151,48C742,48CC7312,48CC7351,49L73,92C27,92C281,92D19164","1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9","11,11,11,11,25,25,25,26,41,41,42,45,45,45,48,48,48,48,48,48,49,92,92,92"
"4255","Oberes Herrengemach","1292a89f-f298-48e7-ac72-f2414a7b5461","um 1573","1573","1573",,"11I62(SOLOMON)33,25F24(DEER),25F24(STAG),25I1(+1),25I5,25I5(+1),41A361,43C11,43C111,43C1147,44B12,45C13(SWORD),71A8,71A812,71A82,71I11,71I325,71I326","1,2,2,2,2,2,4,4,4,4,4,4,7,7,7,7,7,7","11,25,25,25,25,25,41,43,43,43,44,45,71,71,71,71,71,71"
"4256","Haus Welda","f60685fa-5110-4a88-aee9-e1129377147c",,,,,,,
"4257","Der Herrensaal","6a7f4396-bb5b-440c-9886-687d91c74c14","1494-1505","1494","1505","BOARDROOMS","11Q6251,25G41(Rose),34B231","1,2,3","11,25,34"
"4258","Architektur-Gemach","04d7154c-651e-4e00-a643-c2531bbf23e2","um 1700","1700","1700",,,,
"4259","Observatorium","5b130aef-c79e-48fa-94b9-42e8047da84f","um 1696","1696","1696",,,,
"4260","Anatomiekammer","9cedf903-4885-455c-9132-b67a10f84f5f","1696 bis spätestens 1709",,,,"23U22,31A21,31A312,31E144,31F,31F26,31F26(+4),49G359,49G621,92D1916","2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,9,9,9,9,9","23,31,31,31,31,31,31,31,31,31,31,31,31,31,49,49,49,49,49,49,92,92,92,92,92"
"4261","Optisches Gemach","b47ffd51-4b25-4e1b-8277-d5924c4f343d","nach 1700",,,,,,
"4262","Das Festzimmer","b860aa0e-e748-4248-a336-f0358c99b8d7",,,,,,,
"4263","Erster zweiachsiger Raum, Obergeschoss, Vorderhaus","df8c4594-6502-4e75-a4b7-c27cfea581a0","Ende 17. Jhd., um 1743, 1978–81",,,,"41A6712,48A983111,5(+4)","4,4,5","41,48,5(+4)"
"4264","Zweiter dreiachsiger Raum, Obergeschoss, Vorderhaus","ffe6dfd4-b273-4111-95d4-b67e497a0bca","Ende 17. Jhd., um 1743, 1978–81",,,,"25G3,25G4111,48A983111,48A98341,5(+4)","2,2,4,4,5","25,25,48,48,5(+4)"
"4265","Treppenhaus","6d29c022-cc1a-42bb-b895-a4edf96edb37","1759","1759","1759","STAIRWELLS","96A5(FIDES)","9","96"
"4266","Schlosskapelle St. Maria","b7669a45-8740-414a-8b5e-dd281fd32e99","Umbau 1544–1564",,,"ROYAL_CHAPELS_ROOMS","11D121,11F12,11F4121,11F4121(+5),11F5(+5),11F81,11F81(+5),11G1911,11P31,11Q758,11R21,24D,25FF422,25G3,25G41(LILY),25G41(Rose),25H11,25H114,25H21,25H224,25H2311,26A,26B4,31A224,31A4152,31A4153,41A1,41A12,41A191,41A4231,41A632,41A651,41A7632,41A7633,41A773,41B4,41C2511,41C323,41C741,41CC251,41D263,44A31,44A31(+6),45B(+53),45B8,45C13,45C13(RAPIER),45C15(ARROW),45C16(RIFLE),45C19(SHIELD),45C21,46A111,46A12,46A13,46A14,46C1273(+0),46C13183,48A9875,48A9876,48C73431,48CC7352,49G21,49G231,49G233,49L73,49MM32,71B3311","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7","11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,24,25,25,25,25,25,25,25,25,25,25,25,25,26,26,31,31,31,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,44,44,45,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,46,46,46,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,49,49,71"
"4267","Gartensaal","e32c7f66-1b08-4b1e-985f-b8567a7e32d1","1787-1790","1787","1790","HALLS",,,
"4268","Rundes Kabinett am Tafelzimmer in der Nordostecke","b4789475-e979-45ba-a127-34ef59daac71","1558, 1580, 1717","1558","1717","CABINETS_ROOMS","11DD32,47I4222,71D122,73C611,73C72212,73D132","1,4,7,7,7,7","11,47,71,73,73,73"
"4269","Der Gartensaal","8c74c93a-64ba-458e-95eb-88d87be0ae8c","1750–52","1750","1752","HALLS","24F,41A541,48C1623,5(+2)","2,4,4,5","24,41,48,5(+2)"
"4270","Der Raum an der Südostecke des ersten Obergeschosses","5e3efe4e-8d39-42e6-ae71-ce6d3005b7e7",,,,,"46A1241,92C281","4,9","46,92"
"4271","Der ehem. Theatersaal (Opernhaus)","8736d44b-9dc9-432c-b59c-fb839ba61fff","1600-1700","1600","1700","THEATERS_ROOMS","31A27631,41A44,41A541,48A9875,91B111,92A,92B1,92B1711,92B5,92C1,92C2,92C3,92C4,92D1916,92H1,94L","3,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9","31,41,41,48,91,92,92,92,92,92,92,92,92,92,92,94"
"4272","Reihersaal","40abd25f-e163-4a36-b757-58244d21300b","nach Beschädigung des Schlosses im 2.WK neu eingerichteter Saal (Zwischendecke entfernt)",,,"LONG_GALLERIES",,,
"4273","sog. Chinesisches Kabinett","62d0e0bd-ad3f-4ead-830e-da3ee06600de",,,,"CABINETS_ROOMS","92D19164","9","92"
"4274","Sog.  Gobelin-Zimmer","6b80a504-4ec3-4547-be1e-45db48e7f108",,,,,"73E342","7","73"
"4275","Sog. Landgrafenzimmer","b2809d2c-806c-4e66-bafd-d80428bccaa8",,,,,"71C122","7","71"
"4276","Treppenhaus","92cee024-2a62-4c5d-ac61-155dab6ab0c5","ca. 1730-1757",,,"STAIRWELLS","25B,25B1,25B2,25B3,25B4,41D2632","2,2,2,2,2,4","25,25,25,25,25,41"
"4277","Speisesaal","e1a9a829-90ba-4629-a1e8-a376d8341cd1",,,,"MAIN_HALLS","73C612","7","73"
"4278","Kapelle","042dea22-19d6-4056-b364-79642f0cb86d",,,,,"11C,11L2,71E134","1,1,7","11,11,71"
"4279","Vorsaal (Raum 51)","ab5db62c-6858-4993-a042-90ba79f4cc6e",,,,"ANTE_HALLS",,,
"4280","Großer Saal mit Erker","f52d1aed-52c7-435e-a930-80c2b81bae65",,,,"MAIN_HALLS",,,
"4281","Die Scheidbögen","29e9ee39-5a4f-4c59-a8db-552cc3fa809b",,,,,,,
"4282","Der Doppelte Gurtbogen","dafde2af-a159-4c2b-aed2-6ae2c4a5488a",,,,,,,
"4283","Der Triumphbogen","f47fac95-7ef4-4d9e-97d9-78cdb790853d",,,,,,,
"4284","Bibliothek","1341c350-bc46-4947-959b-6c3353f9fb68","1738/1739","1738","1739",,"47H312,92D1,92D18(BOW AND ARROW),94L24,94L8(CLUB),94L8(LIONS SKIN)","4,9,9,9,9,9","47,92,92,94,94,94"
"4285","Kaminzimmer","0f4fa3c0-fc69-4cf1-a4bd-8f706ea13fee","1738/1739","1738","1739",,"25F26(HARE),25F38(PHEASANT),25G3(BIRCH),25G3(LAUREL)(+221),43A433,43C11471,43C11481,45C16(RIFLE),45I611,48C7321,92D1916,94L,94L8(CLUB),94L8(LIONS SKIN)","2,2,2,2,4,4,4,4,4,4,9,9,9,9","25,25,25,25,43,43,43,45,45,48,92,94,94,94"
"4286","Theatersalon","1d3ee865-e44e-4eb7-b503-b1bbe3d6f8d5","1738/1739","1738","1739","THEATERS_ROOMS","25F34,25G41(POPPY)(+23),26A,31BB11,41A761,41A7632,41B34,44B191,46B311,48A9875,49LL71,92B11221,92D1916,92N6(+7)","2,2,2,3,4,4,4,4,4,4,4,9,9,9","25,25,26,31,41,41,41,44,46,48,49,92,92,92"
"4287","Gelber Salon","31b36565-f80e-4406-a0d2-e71cde019f72","1738/1739","1738","1739",,"25G3(LAUREL)(+221),25G41,25G4111,26A,41A7751,48CC7321,92D1916","2,2,2,2,4,4,9","25,25,25,26,41,48,92"
"4288","Gartensaal","7c13faf0-1a8f-466d-a747-4d8915c60a0a","1738/1739","1738","1739",,"25F23(LION),25G21,25G3(LAUREL)(+221),25G41,25G4111,26A,41B1,41C326,41D2666,45C11(SPEAR),45C13(SWORD),45C15(BOW AND ARROW),45C19(SHIELD),45C221,45C23,45K231,46C215(RUDDER),47D8(AXE),47I1111,48A9832,48A9874,48A9875,48A9877,48CC7352,57A8,92B11221,92D1916,96A5(FORTUNA),98B(TRAJAN),98B(TRAJAN)51","2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,9,9,9,9,9,9","25,25,25,25,25,25,25,25,26,41,41,41,45,45,45,45,45,45,45,45,45,46,47,47,48,48,48,48,48,57,92,92,96,98,98,98"
"4289","Eingangshalle","0007dbb0-5231-4111-9d87-abbfac153216","1590, 1641","1590","1641","VESTIBULES",,,
"4290","Das so genannte Tapetenzimmer","b14cf9e7-84d1-46f6-92d8-031291060a7f","1641","1641","1641",,"91E4521,92C1,92C321,92D6,92H52,92L2,92M1,95B(SCYLLA),96B66","9,9,9,9,9,9,9,9,9","91,92,92,92,92,92,92,95,96"
"4291","Das Zimmer mit der Fabeldecke","e0187be5-2b60-4db1-83b8-b341e7e14709","1590","1590","1590",,,,
"4292","Innenraum","8f3fc4d8-a379-4f0f-8429-dda1fd0204e2","zwischen 1739 und 1756",,,"HALLS","25F44,25G4(REED),25H2130,46C14241,92H,92H18(TRIDENT),92L3,92L4","2,2,2,4,9,9,9,9","25,25,25,46,92,92,92,92"
"4293","Das Römische Zimmer auf Schloss Ballenstedt","7e95726a-416d-4134-9ce1-da8ca0c9a18c","1766-1773","1766","1773","PRESENCE_CHAMBERS","48C149,61E(ROMA),61F(PORTA MAGGIORE),61F(SEPOLCRO DI CECILIA METELLA),61F(TEMPIO DELLA SIBILLA)","4,6,6,6,6","48,61,61,61,61"
"4294","Sommersakristei","ae0fcdb6-5554-4be0-9a08-9da9177a16c2","1699-1731","1699","1731",,,,
"4295","Das so genannte Große Kaminzimmer","1a0e1b3e-58b9-44c0-93eb-8f2bc4ba564f","1571-1576, 1612","1571","1612",,"25G41,48A983,48A9833","2,4,4","25,48,48"
"4296","Das heutige Treppenhaus – ehemaliges Schlafzimmer","1b1c12d7-c3db-4d4a-97bf-faaf6f0af995","1571-1576","1571","1576","BEDROOMS","25G3(LAUREL),25G4(...),25I153","2,2,2","25,25,25"
"4297","Das so genannte Reinbekzimmer","78307d46-b850-4404-98aa-f4b6ed782531",,,,,"25F26(HARE),25HH,25HH1,25I152,34B11,43C11,43C111261,46C131,46C13141","2,2,2,2,3,4,4,4,4","25,25,25,25,34,43,43,46,46"
"4298","Das so genannte Jagdzimmer","a81b841a-c2a9-4968-8426-760e5533f620",,,,,"25HH,25HH1,43C11","2,2,4","25,25,43"
"4299","Das Kirchgemach (101)","266c68d0-b822-41e6-816b-99d3d2b7a465",,,,,,,
"4300","Das westliche Eckgemach (103)","b2981814-a057-45e2-9f95-249b3791f4af",,,,,,,
"4301","Das Auroragemach (102)","b785dd3c-b79c-4b2c-a052-dc016f7173d0",,,,,,,
"4302","Das Audienzzimmer (201)","4104eac0-b09d-4372-b7b6-d2d9696a9d22",,,,,,,
"4303","Das Venusgemach (203)","95029c9d-4ddf-47e3-9aa2-6794ad9df00a",,,,,,,
"4304","Das Dianagemach (202)","bfc36463-8ff8-4884-89dd-97bc31f62c6b",,,,,,,
"4305","Der Kaisersaal","b047a750-f8fb-464c-942f-23d43b1a4a87",,,,,,,
"4306","Der Herrschaftsstand","a4e985fa-7df6-497c-9556-a0ead5533603",,,,,,,
"4307","Das Audienzzimmer des Herzogs (112)","0adb6cd8-a9c4-446a-9eb2-8724c703afd2",,,,,,,
"4308","Das gemeinsame herzogliche Schlafzimmer (114)","44ae1cb6-d6ff-419f-a89e-059f54a3000f",,,,,,,
"4309","Das Vorzimmer des Herzogs / Tafelgemach (106)","a1ddc768-a843-4231-8efa-ad66bf93a997",,,,,,,
"4310","Das Kabinett der Herzogin (115)","e2beb9c5-441d-401d-933f-92e1afc48666",,,,,,,
"4311","Das Audienzzimmer der Herzogin (116)","e813c9c9-4053-4ee1-bcad-f57c27c893f0",,,,,,,
"4312","Das Kabinett des Herzogs (113)","e991417f-c701-42ee-8f9b-15f686cec701",,,,,,,
"4313","Das Vorzimmer der Herzogin (117)","fcdea0b2-e7d1-4ffa-aec4-9399db5fcf6d",,,,,,,
